Position,Const,Created,Modified,Description,Title,Original Title,URL,Title Type,IMDb Rating,Runtime (mins),Year,Genres,Num Votes,Release Date,Directors,Your Rating,Date Rated
394,tt7860228,2026-09-03,2026-09-03,,"How to Save Your Darling","How to Save Your Darling",https://www.imdb.com/title/tt7860228/,Corto,6.7,6,2016,"Cortometraggio, Commedia",19,2016-09-25,"Leopoldo Caggiano",,
395,tt10502664,2026-09-03,2026-09-03,,"Crisalide","Crisalide",https://www.imdb.com/title/tt10502664/,Corto,,10,2019,"Cortometraggio",0,,"Beatrice Nalin",,
396,tt5075850,2026-09-03,2026-09-03,,"Dear Susie","Dear Susie",https://www.imdb.com/title/tt5075850/,Corto,6.9,3,2015,"Cortometraggio, Commedia, Drammatico, Sentimentale",33,2015-06,"Leopoldo Caggiano",,
397,tt13306768,2026-09-03,2026-09-03,,"Saturday","Saturday",https://www.imdb.com/title/tt13306768/,Corto,7.3,3,2016,"Cortometraggio, Commedia",23,2016-07-31,"Leopoldo Caggiano",,
398,tt13420724,2026-09-03,2026-09-03,,"La finestra sul mare","La finestra sul mare",https://www.imdb.com/title/tt13420724/,Corto,5.5,13,2020,"Cortometraggio",8,2020-09-13,"Gianlorenzo Grassi",,
399,tt3061836,2026-09-03,2026-09-03,,"Cub - Piccole prede","Welp",https://www.imdb.com/title/tt3061836/,Film,5.9,84,2014,"Avventura, Horror",6500,2014-11-27,"Jonas Govaerts",,
400,tt1058017,2026-09-03,2026-09-03,,"Il primo dei bugiardi","The Invention of Lying",https://www.imdb.com/title/tt1058017/,Film,6.4,100,2009,"Commedia, Fantastico, Sentimentale",158391,2009-10-02,"Ricky Gervais, Matthew Robinson",,
401,tt0473705,2026-09-03,2026-09-03,,"State of Play","State of Play",https://www.imdb.com/title/tt0473705/,Film,7.1,127,2009,"Poliziesco, Drammatico, Giallo, Thriller",167479,2009-04-30,"Kevin Macdonald",,
402,tt1524137,2026-09-03,2026-09-03,,"Contraband","Contraband",https://www.imdb.com/title/tt1524137/,Film,6.4,109,2012,"Azione, Avventura, Poliziesco, Drammatico, Giallo, Thriller",129835,2012-07-25,"Baltasar Kormákur",,
403,tt0338526,2026-09-03,2026-09-03,,"Van Helsing","Van Helsing",https://www.imdb.com/title/tt0338526/,Film,6.1,131,2004,"Azione, Avventura, Fantastico, Thriller",309870,2004-05-07,"Stephen Sommers",,
404,tt5953804,2026-09-03,2026-09-03,,"Diggers","Diggery",https://www.imdb.com/title/tt5953804/,Film,3.6,80,2016,"Horror",654,2016-08-11,"Tikhon Kornev",,
405,tt0257106,2026-09-03,2026-09-03,,"Scary Movie 2","Scary Movie 2",https://www.imdb.com/title/tt0257106/,Film,5.4,83,2001,"Commedia, Horror",200398,2001-10-12,"Keenen Ivory Wayans",,
406,tt1213644,2026-09-03,2026-09-03,,"Disaster Movie","Disaster Movie",https://www.imdb.com/title/tt1213644/,Film,1.9,87,2008,"Commedia, Fantascienza",98470,2008-10-10,"Jason Friedberg, Aaron Seltzer",,
407,tt0306047,2026-09-03,2026-09-03,,"Scary Movie 3 - Una risata vi seppellirà","Scary Movie 3",https://www.imdb.com/title/tt0306047/,Film,5.6,84,2003,"Commedia",177391,2004-02-20,"David Zucker",,
408,tt0795461,2026-09-03,2026-09-03,,"Scary Movie 5","Scary Movie 5",https://www.imdb.com/title/tt0795461/,Film,3.6,88,2013,"Commedia, Horror",87511,2013-04-18,"Malcolm D. Lee, David Zucker",,
409,tt0362120,2026-09-03,2026-09-03,,"Scary Movie 4","Scary Movie 4",https://www.imdb.com/title/tt0362120/,Film,5.1,83,2006,"Commedia",143834,2006-04-21,"David Zucker",,
410,tt0089013,2026-09-03,2026-09-03,,"Dèmoni","Dèmoni",https://www.imdb.com/title/tt0089013/,Film,6.6,88,1985,"Horror",30012,1985-10-04,"Lamberto Bava",,
411,tt0090930,2026-09-03,2026-09-03,,"Dèmoni 2... l'incubo ritorna","Dèmoni 2... l'incubo ritorna",https://www.imdb.com/title/tt0090930/,Film,5.9,92,1986,"Horror",13514,1986-10-09,"Lamberto Bava",,
412,tt0815241,2026-09-03,2026-09-03,,"Religiolus - Vedere per credere","Religulous",https://www.imdb.com/title/tt0815241/,Film,7.6,101,2008,"Documentario, Commedia, Guerra",60847,2009-02-13,"Larry Charles",,
413,tt2268458,2026-09-03,2026-09-03,,"These Final Hours - 12 ore alla fine","These Final Hours",https://www.imdb.com/title/tt2268458/,Film,6.6,87,2013,"Drammatico, Fantascienza, Thriller",20545,2014-11-20,"Zak Hilditch",,
414,tt11134554,2026-09-03,2026-09-03,,"I, Pastafari","I, Pastafari",https://www.imdb.com/title/tt11134554/,Film,6.9,56,2019,"Documentario",694,2019-10-05,"Michael Arthur",,
415,tt2274648,2026-09-03,2026-09-03,,"Hellboy","Hellboy",https://www.imdb.com/title/tt2274648/,Film,5.3,120,2019,"Azione, Avventura, Fantastico, Horror, Fantascienza, Thriller",108444,2019-04-11,"Neil Marshall",,
416,tt0167190,2026-09-03,2026-09-03,,"Hellboy","Hellboy",https://www.imdb.com/title/tt0167190/,Film,6.9,122,2004,"Azione, Avventura, Fantastico, Horror, Fantascienza",373139,2004-10-08,"Guillermo del Toro",,
417,tt0411477,2026-09-03,2026-09-03,,"Hellboy: The Golden Army","Hellboy II: The Golden Army",https://www.imdb.com/title/tt0411477/,Film,7.0,120,2008,"Azione, Avventura, Fantastico, Horror, Fantascienza",300413,2008-07-16,"Guillermo del Toro",,
418,tt0817910,2026-09-03,2026-09-03,,"Hellboy Animated: Blood and Iron","Hellboy Animated: Blood and Iron",https://www.imdb.com/title/tt0817910/,Film per la TV,6.6,75,2007,"Animazione, Azione, Avventura, Fantastico, Horror, Fantascienza",4795,2007-03-10,"Victor Cook, Tad Stones",,
419,tt0364970,2026-09-03,2026-09-03,,"Babylon A.D.","Babylon A.D.",https://www.imdb.com/title/tt0364970/,Film,5.5,90,2008,"Azione, Avventura, Fantascienza, Thriller",101292,2008-10-24,"Mathieu Kassovitz",,
420,tt5709188,2026-09-03,2026-09-03,,"A-X-L - Un'amicizia extraordinaria","A-X-L",https://www.imdb.com/title/tt5709188/,Film,5.3,98,2018,"Azione, Avventura, Drammatico, Per famiglie, Fantascienza, Sportivo, Thriller",14780,2018-10-11,"Oliver Daly",,
421,tt0398808,2026-09-03,2026-09-03,,"Un ponte per Terabithia","Bridge to Terabithia",https://www.imdb.com/title/tt0398808/,Film,7.2,96,2007,"Drammatico, Per famiglie, Fantastico",194594,2007-03-30,"Gabor Csupo",,
422,tt6175394,2026-09-03,2026-09-03,,"The last warrior","Posledniy bogatyr",https://www.imdb.com/title/tt6175394/,Film,6.4,114,2017,"Avventura, Commedia, Per famiglie, Fantastico",4140,2017-10-26,"Dmitriy Dyachenko",,
423,tt0762125,2026-09-03,2026-09-03,,"Planet 51","Planet 51",https://www.imdb.com/title/tt0762125/,Film,6.0,91,2009,"Animazione, Avventura, Commedia, Per famiglie, Fantastico, Fantascienza",62648,2009-11-20,"Jorge Blanco, Javier Abad, Marcos Martínez",,
424,tt0306892,2026-09-03,2026-09-03,,"George and the Dragon","George and the Dragon",https://www.imdb.com/title/tt0306892/,Film,5.6,93,2004,"Azione, Avventura, Commedia, Fantastico, Sentimentale",4769,2005-08-05,"Tom Reeve",,
425,tt0097289,2026-09-03,2026-09-03,,"Erik il vikingo","Erik the Viking",https://www.imdb.com/title/tt0097289/,Film,6.2,107,1989,"Avventura, Commedia, Fantastico",15357,1989-09-01,"Terry Jones",,
426,tt1483025,2026-09-03,2026-09-03,,"Planet Hulk","Planet Hulk",https://www.imdb.com/title/tt1483025/,Video,6.7,81,2010,"Animazione, Azione, Avventura, Drammatico, Fantascienza",14557,2010-02-02,"Frank Paur, Sam Liu",,
427,tt1054606,2026-09-03,2026-09-03,,"Parnassus - L'uomo che voleva ingannare il diavolo","The Imaginarium of Doctor Parnassus",https://www.imdb.com/title/tt1054606/,Film,6.7,123,2009,"Avventura, Commedia, Fantastico, Giallo",158322,2009-10-23,"Terry Gilliam",,
428,tt0804516,2026-09-03,2026-09-03,,"-2 Livello del terrore","P2",https://www.imdb.com/title/tt0804516/,Film,5.9,98,2007,"Poliziesco, Horror, Thriller",39489,2008-07-25,"Franck Khalfoun",,
429,tt2250912,2026-09-03,2026-09-03,,"Spider-Man: Homecoming","Spider-Man: Homecoming",https://www.imdb.com/title/tt2250912/,Film,7.4,133,2017,"Azione, Avventura, Fantascienza",837545,2017-07-06,"Jon Watts",,
430,tt0086250,2026-09-03,2026-09-03,,"Scarface","Scarface",https://www.imdb.com/title/tt0086250/,Film,8.3,170,1983,"Poliziesco, Drammatico",1034390,1984-02-24,"Brian De Palma",,
431,tt0454921,2026-09-03,2026-09-03,,"La ricerca della felicità","The Pursuit of Happyness",https://www.imdb.com/title/tt0454921/,Film,8.0,117,2006,"Biografico, Drammatico",631014,2007-01-12,"Gabriele Muccino",,
432,tt3315342,2026-09-03,2026-09-03,,"Logan - The Wolverine","Logan",https://www.imdb.com/title/tt3315342/,Film,8.1,137,2017,"Azione, Drammatico, Fantascienza, Thriller",940469,2017-03-01,"James Mangold",,
433,tt7286456,2026-09-03,2026-09-03,,"Joker","Joker",https://www.imdb.com/title/tt7286456/,Film,8.3,122,2019,"Drammatico",1725310,2019-10-03,"Todd Phillips",,
434,tt1049413,2026-09-03,2026-09-03,,"Up","Up",https://www.imdb.com/title/tt1049413/,Film,8.3,96,2009,"Animazione, Avventura, Commedia, Drammatico, Per famiglie",1255801,2009-10-15,"Pete Docter, Bob Peterson",,
435,tt6857112,2026-09-03,2026-09-03,,"Noi","Us",https://www.imdb.com/title/tt6857112/,Film,6.8,116,2019,"Horror, Giallo, Thriller",399929,2019-04-04,"Jordan Peele",,
436,tt7097772,2026-09-03,2026-09-03,,"Resistance Is Life","Resistance Is Life",https://www.imdb.com/title/tt7097772/,Film,7.3,73,2017,"Documentario",3345,2017-04,"Apo W. Bazidi",,
437,tt0371746,2026-09-03,2026-09-03,,"Iron Man","Iron Man",https://www.imdb.com/title/tt0371746/,Film,7.9,126,2008,"Azione, Avventura, Fantascienza",1249889,2008-05-01,"Jon Favreau",,
438,tt7349950,2026-09-03,2026-09-03,,"It - Capitolo due","It: Chapter Two",https://www.imdb.com/title/tt7349950/,Film,6.5,169,2019,"Drammatico, Fantastico, Horror",362778,2019-09-05,"Andy Muschietti",,
439,tt9764362,2026-09-03,2026-09-03,,"The Menu","The Menu",https://www.imdb.com/title/tt9764362/,Film,7.1,107,2022,"Commedia, Horror, Thriller",515020,2022-11-17,"Mark Mylod",,
440,tt8772262,2026-09-03,2026-09-03,,"Midsommar - Il villaggio dei dannati","Midsommar",https://www.imdb.com/title/tt8772262/,Film,7.1,148,2019,"Drammatico, Horror, Giallo, Thriller",497623,2019-07-25,"Ari Aster",,
441,tt2395427,2026-09-03,2026-09-03,,"Avengers: Age of Ultron","Avengers: Age of Ultron",https://www.imdb.com/title/tt2395427/,Film,7.3,141,2015,"Azione, Avventura, Fantascienza",1021785,2015-04-22,"Joss Whedon",,
442,tt4160708,2026-09-03,2026-09-03,,"Man in the Dark","Don't Breathe",https://www.imdb.com/title/tt4160708/,Film,7.1,88,2016,"Poliziesco, Horror, Thriller",335312,2016-09-08,"Fede Alvarez",,
443,tt1232829,2026-09-03,2026-09-03,,"21 Jump Street","21 Jump Street",https://www.imdb.com/title/tt1232829/,Film,7.2,109,2012,"Azione, Commedia, Poliziesco",655306,2012-06-15,"Phil Lord, Christopher Miller",,
444,tt0470752,2026-09-03,2026-09-03,,"Ex Machina","Ex Machina",https://www.imdb.com/title/tt0470752/,Film,7.7,108,2014,"Drammatico, Fantascienza, Thriller",645688,2015-07-30,"Alex Garland",,
445,tt0081505,2026-09-03,2026-09-03,,"Shining","The Shining",https://www.imdb.com/title/tt0081505/,Film,8.4,146,1980,"Drammatico, Horror",1243088,1980-12-22,"Stanley Kubrick",,
446,tt9419884,2026-09-03,2026-09-03,,"Doctor Strange nel multiverso della follia","Doctor Strange in the Multiverse of Madness",https://www.imdb.com/title/tt9419884/,Film,6.8,126,2022,"Azione, Avventura, Fantastico, Fantascienza",559759,2022-05-04,"Sam Raimi",,
447,tt3896198,2026-09-03,2026-09-03,,"Guardiani della Galassia Vol. 2","Guardians of the Galaxy Vol.2",https://www.imdb.com/title/tt3896198/,Film,7.6,136,2017,"Azione, Avventura, Commedia, Fantastico, Musica, Fantascienza",846194,2017-04-25,"James Gunn",,
448,tt6751668,2026-09-03,2026-09-03,,"Parasite","Gisaengchung",https://www.imdb.com/title/tt6751668/,Film,8.5,132,2019,"Drammatico, Thriller",1195323,2019-11-07,"Bong Joon Ho",,
449,tt5162658,2026-09-03,2026-09-03,,"Oro - La città perduta","Oro",https://www.imdb.com/title/tt5162658/,Film,5.7,103,2017,"Avventura, Drammatico, Storico",2050,2017-11-10,"Agustín Díaz Yanes",,
450,tt2321405,2026-09-03,2026-09-03,,"La mia vita da Zucchina","Ma vie de Courgette",https://www.imdb.com/title/tt2321405/,Film,7.8,66,2016,"Animazione, Commedia, Drammatico",33456,2016-12-01,"Claude Barras",,
451,tt9490414,2026-09-03,2026-09-03,,"I cacciatori di tesori - L'isola maledetta","Yunnan chong gu",https://www.imdb.com/title/tt9490414/,Film,4.9,110,2018,"Azione, Avventura, Fantastico, Horror, Giallo",770,2018-12-29,"Fei Xing",,
452,tt4819498,2026-09-03,2026-09-03,,"I cacciatori di tesori","Jiu ceng yao ta",https://www.imdb.com/title/tt4819498/,Film,5.1,118,2015,"Azione, Avventura, Drammatico, Fantastico",2355,2015-09-30,"Chuan Lu",,
453,tt10801352,2026-09-03,2026-09-03,,"Michael Jackson: Chase the Truth","Michael Jackson: Chase the Truth",https://www.imdb.com/title/tt10801352/,Film,7.0,59,2019,"Documentario",952,2019-08-13,"Jordan Hill",,
454,tt3531202,2026-09-03,2026-09-03,,"Terre selvagge","Pilgrimage",https://www.imdb.com/title/tt3531202/,Film,5.9,96,2017,"Azione, Drammatico, Storico",7611,2017-08-02,"Brendan Muldowney",,
455,tt6333056,2026-09-03,2026-09-03,,"La città dei fantasmi","City of Ghosts",https://www.imdb.com/title/tt6333056/,Film,7.4,92,2017,"Documentario, Guerra",4450,2017-07-21,"Matthew Heineman",,
456,tt0317248,2026-09-03,2026-09-03,,"City of God","Cidade de Deus",https://www.imdb.com/title/tt0317248/,Film,8.6,130,2002,"Poliziesco, Drammatico",881823,2003-05-09,"Fernando Meirelles, Kátia Lund",,
457,tt8923482,2026-09-03,2026-09-03,,"One child Nation","Born in China",https://www.imdb.com/title/tt8923482/,Film,7.5,83,2019,"Documentario, Storico",7904,2019-08-09,"Nanfu Wang, Jialing Zhang",,
458,tt0091949,2026-09-03,2026-09-03,,"Corto circuito","Short Circuit",https://www.imdb.com/title/tt0091949/,Film,6.6,98,1986,"Commedia, Per famiglie, Fantascienza",71547,1986-12-20,"John Badham",,
459,tt0460792,2026-09-03,2026-09-03,,"Fast Food Nation","Fast Food Nation",https://www.imdb.com/title/tt0460792/,Film,6.3,116,2006,"Commedia, Drammatico",26221,2007-07-20,"Richard Linklater",,
460,tt0443453,2026-09-03,2026-09-03,,"Borat: Studio culturale sull'America a beneficio della gloriosa nazione del Kazakistan","Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan",https://www.imdb.com/title/tt0443453/,Film,7.4,84,2006,"Commedia",483157,2007-03-02,"Larry Charles",,
461,tt13143964,2026-09-03,2026-09-03,,"Borat - Seguito di film cinema","Borat Subsequent Moviefilm: Delivery of Prodigious Bribe to American Regime for Make Benefit Once Glorious Nation of Kazakhstan",https://www.imdb.com/title/tt13143964/,Film,6.6,95,2020,"Commedia",166892,2020-10-23,"Jason Woliner",,
462,tt14532380,2026-09-03,2026-09-03,,"Screditare Borat","Debunking Borat",https://www.imdb.com/title/tt14532380/,Serie TV,5.5,7,2021,"Documentario, Commedia, Talk Show",1274,2021-05-25,,,
463,tt14532426,2026-09-03,2026-09-03,,"Borat: VHS Cassette of Material Deemed 'Sub-acceptable' by Kazakhstan Ministry of Censorship and Circumcision","Borat: VHS Cassette of Material Deemed 'Sub-acceptable' by Kazakhstan Ministry of Censorship and Circumcision",https://www.imdb.com/title/tt14532426/,Speciale TV,6.2,24,2021,"Commedia",1169,2021-05-24,"Jason Woliner",,
464,tt0109686,2026-09-03,2026-09-03,,"Scemo & più scemo","Dumb and Dumber",https://www.imdb.com/title/tt0109686/,Film,7.3,107,1994,"Commedia",447739,1995-08-31,"Peter Farrelly",,
465,tt2096672,2026-09-03,2026-09-03,,"Scemo & + scemo 2","Dumb and Dumber To",https://www.imdb.com/title/tt2096672/,Film,5.6,109,2014,"Commedia",155172,2014-12-03,"Bobby Farrelly, Peter Farrelly",,
466,tt12298506,2026-09-03,2026-09-03,,"Ritrova te stesso","Black Box",https://www.imdb.com/title/tt12298506/,Film,6.2,100,2020,"Horror, Giallo, Fantascienza, Thriller",19674,2020-10-06,"Emmanuel Osei-Kuffour",,
467,tt0106449,2026-09-03,2026-09-03,,"Body Bags - Corpi estranei","Body Bags",https://www.imdb.com/title/tt0106449/,Film per la TV,6.2,94,1993,"Commedia, Horror, Fantascienza",14701,1993-08-08,"John Carpenter, Tobe Hooper, Larry Sulkis",,
468,tt6450804,2026-09-03,2026-09-03,,"Terminator - Destino oscuro","Terminator: Dark Fate",https://www.imdb.com/title/tt6450804/,Film,6.2,128,2019,"Azione, Avventura, Fantascienza, Thriller",214926,2019-10-31,"Tim Miller",,
469,tt1340138,2026-09-03,2026-09-03,,"Terminator Genisys","Terminator Genisys",https://www.imdb.com/title/tt1340138/,Film,6.3,126,2015,"Azione, Avventura, Fantascienza, Thriller",309945,2015-07-09,"Alan Taylor",,
470,tt0438488,2026-09-03,2026-09-03,,"Terminator Salvation","Terminator Salvation",https://www.imdb.com/title/tt0438488/,Film,6.5,115,2009,"Azione, Avventura, Fantascienza",395332,2009-06-05,"McG",,
471,tt0181852,2026-09-03,2026-09-03,,"Terminator 3 - Le macchine ribelli","Terminator 3: Rise of the Machines",https://www.imdb.com/title/tt0181852/,Film,6.3,109,2003,"Azione, Fantascienza",440590,2003-09-19,"Jonathan Mostow",,
472,tt0120815,2026-09-03,2026-09-03,,"Salvate il soldato Ryan","Saving Private Ryan",https://www.imdb.com/title/tt0120815/,Film,8.6,169,1998,"Drammatico, Guerra",1661599,1998-10-30,"Steven Spielberg",,
473,tt1121096,2026-09-03,2026-09-03,,"Il settimo figlio","Seventh Son",https://www.imdb.com/title/tt1121096/,Film,5.5,102,2014,"Azione, Avventura, Fantastico",85227,2015-02-19,"Sergei Bodrov",,
474,tt0092644,2026-09-03,2026-09-03,,"Beverly Hills Cop II - Un piedipiatti a Beverly Hills II","Beverly Hills Cop II",https://www.imdb.com/title/tt0092644/,Film,6.6,103,1987,"Azione, Commedia, Poliziesco, Thriller",148289,1987-10-16,"Tony Scott",,
475,tt0086960,2026-09-03,2026-09-03,,"Beverly Hills Cop - Un piedipiatti a Beverly Hills","Beverly Hills Cop",https://www.imdb.com/title/tt0086960/,Film,7.4,105,1984,"Azione, Commedia, Poliziesco, Thriller",234572,1985-03-27,"Martin Brest",,
476,tt0080120,2026-09-03,2026-09-03,,"I guerrieri della notte","The Warriors",https://www.imdb.com/title/tt0080120/,Film,7.5,93,1979,"Azione, Poliziesco, Thriller",120930,1979-08-30,"Walter Hill",,
477,tt1928340,2026-09-03,2026-09-03,,"After the Dark","After the Dark",https://www.imdb.com/title/tt1928340/,Film,5.6,107,2013,"Drammatico, Fantastico, Giallo, Fantascienza",24796,2013-10-10,"John Huddles",,
478,tt0115710,2026-09-03,2026-09-03,,"Blood and Wine - Sangue e vino","Blood and Wine",https://www.imdb.com/title/tt0115710/,Film,6.0,101,1996,"Poliziesco, Drammatico, Thriller",11570,1997-01-30,"Bob Rafelson",,
479,tt5227746,2026-09-03,2026-09-03,,"Unthinkable - Gli ultimi sopravvissuti","Den blomstertid nu kommer",https://www.imdb.com/title/tt5227746/,Film,5.9,129,2018,"Azione, Sentimentale, Fantascienza, Thriller",9801,2018-06-20,"Victor Danell",,
480,tt0435528,2026-09-03,2026-09-03,,"Il respiro del diavolo","Whisper",https://www.imdb.com/title/tt0435528/,Film,5.7,94,2007,"Poliziesco, Drammatico, Horror, Thriller",10611,2009-01-23,"Stewart Hendler",,
481,tt0406759,2026-09-03,2026-09-03,,"The Eye","The Eye",https://www.imdb.com/title/tt0406759/,Film,5.4,98,2008,"Horror, Giallo",59373,2008-04-04,"David Moreau, Xavier Palud",,
482,tt1183276,2026-09-03,2026-09-03,,"The Horde","La horde",https://www.imdb.com/title/tt1183276/,Film,5.9,90,2009,"Azione, Horror",17257,2010-08-27,"Yannick Dahan, Benjamin Rocher",,
483,tt1469304,2026-09-03,2026-09-03,,"Baywatch","Baywatch",https://www.imdb.com/title/tt1469304/,Film,5.5,116,2017,"Azione, Commedia, Poliziesco",221547,2017-06-01,"Seth Gordon",,
484,tt0108255,2026-09-03,2026-09-03,,"Super Mario Bros.","Super Mario Bros.",https://www.imdb.com/title/tt0108255/,Film,4.2,96,1993,"Avventura, Commedia, Per famiglie, Fantastico, Fantascienza",68400,1993-10-08,"Annabel Jankel, Rocky Morton",,
485,tt2557490,2026-09-03,2026-09-03,,"Un milione di modi per morire nel West","A Million Ways to Die in the West",https://www.imdb.com/title/tt2557490/,Film,6.1,116,2014,"Commedia, Western",212141,2014-10-16,"Seth MacFarlane",,
486,tt2910814,2026-09-03,2026-09-03,,"The Signal","The Signal",https://www.imdb.com/title/tt2910814/,Film,6.0,97,2014,"Drammatico, Giallo, Fantascienza, Thriller",73543,2014-07-10,"William Eubank",,
487,tt1418377,2026-09-03,2026-09-03,,"I, Frankenstein","I, Frankenstein",https://www.imdb.com/title/tt1418377/,Film,5.1,92,2014,"Azione, Fantastico, Fantascienza",86696,2014-01-23,"Stuart Beattie",,
488,tt0106761,2026-09-03,2026-09-03,,"Double Dragon","Double Dragon",https://www.imdb.com/title/tt0106761/,Film,4.0,96,1994,"Azione, Avventura, Commedia, Fantastico, Fantascienza",15114,1994-11-04,"James Yukich",,
489,tt0071486,2026-09-03,2026-09-03,,"Fantozzi","Fantozzi",https://www.imdb.com/title/tt0071486/,Film,7.8,108,1975,"Commedia",8073,1975-03-27,"Luciano Salce",,
490,tt0075178,2026-09-03,2026-09-03,,"Il secondo tragico Fantozzi","Il secondo tragico Fantozzi",https://www.imdb.com/title/tt0075178/,Film,7.7,110,1976,"Commedia",5141,1976-04-15,"Luciano Salce",,
